day,DVS,LAI,TAGP,TWSO,TWLV,TWST,TWRT,TRA,RD,SM,WWLOW,LAT,LON,ELEV,IRRAD,TMIN,TMAX,VAP,RAIN,E0,ES0,ET0,WIND,SNOWDEPTH,year,crop,site
2015-01-21,0.08942614302749256,1.197059276060866,868.6932337161586,0.0,564.6506019155031,304.0426318006555,868.6932337161588,0.13568298755349054,83.2000000000001,0.3129386,,31.0,31.0,-99.0,13340000.0,8.4,24.2,8.213097228567051,0.0,0.34924692916740413,0.31465392452076746,0.32578506603663093,2.07,0.0,2014,wheat,NileDelta
2015-01-22,0.09657591944999828,1.264103725384875,917.3466802502724,0.0,596.2753421626771,321.0713380875953,917.3466802502726,0.14092156550521387,84.4000000000001,0.3129386,,31.0,31.0,-99.0,13310000.0,12.96,23.73,9.442117142969051,0.0,0.3023708213524562,0.2664516732642602,0.3248373327128493,2.07,0.0,2014,wheat,NileDelta
2015-01-23,0.1046733676650558,1.332295961721647,966.8330636586704,0.0,628.4414913781359,338.3915722805345,966.8330636586704,0.16363343045252396,85.60000000000011,0.3129386,,31.0,31.0,-99.0,13100000.0,12.83,24.29,10.261926488973781,0.0,0.33579069101296743,0.30029710259802267,0.3628781961876286,2.67,0.0,2014,wheat,NileDelta
2015-01-24,0.11291821973393282,1.4033007503893296,1018.2372911842979,0.0,661.9343162213822,356.3029749629157,1017.2852660918036,0.13287646771607842,86.80000000000011,0.3129386,,31.0,31.0,-99.0,13250000.0,11.16,21.27,10.496115290816558,0.0,0.2824687910871583,0.2481687850723223,0.2838035868717489,2.33,0.0,2014,wheat,NileDelta
2015-01-25,0.12016829601101753,1.480513641165936,1073.9011102804839,0.0,698.3554911160079,375.545619164476,1070.1452173640414,0.10020421807169166,88.00000000000011,0.3129386,,31.0,31.0,-99.0,11680000.0,11.61,20.48,11.938270613559201,0.0,0.24258900789846374,0.21245864114160212,0.20602923310683013,1.41,0.0,2014,wheat,NileDelta
2015-01-26,0.12738983681437935,1.55804453997,1129.5885032131705,0.0,734.9266697971702,394.6618334160002,1121.5143162624277,0.1470566685294982,89.20000000000012,0.3129386,,31.0,31.0,-99.0,13500000.0,12.0,20.53,10.77894023551302,0.0,0.2964012439352379,0.26141832547744986,0.2917961362444628,2.63,0.0,2014,wheat,NileDelta
2015-01-27,0.13475954149335603,1.6442129437118642,1191.2538451297005,0.0,775.5721432603136,415.68170186938687,1176.7745152114753,0.1340139076566215,90.40000000000012,0.3129386,,31.0,31.0,-99.0,11390000.0,12.98,20.14,11.94630010603397,0.0,0.29081101262022346,0.2611185965168191,0.2563209317400019,2.45,0.0,2014,wheat,NileDelta
2015-01-28,0.1423139619704335,1.694015819243055,1251.3244807752721,0.0,815.3140656806868,436.0104150945855,1229.0359297389964,0.16305942969109483,91.60000000000012,0.3129386,,31.0,31.0,-99.0,14120000.0,10.3,19.0,9.854672376331152,0.0,0.3098958152677913,0.2745355547093684,0.3056917473793398,3.38,0.0,2014,wheat,NileDelta
2015-01-29,0.14904310599418985,1.7883494535669617,1320.06113890512,0.0,860.9624002444482,459.09873866067187,1287.0462538924396,0.14716203979367284,92.80000000000013,0.3129386,,31.0,31.0,-99.0,13410000.0,11.05,18.77,9.787076021414821,0.0,0.2803246652322654,0.24655164626920337,0.2662103829042957,2.3,0.0,2014,wheat,NileDelta
2015-01-30,0.155939395476805,1.888459584263076,1390.927684434912,0.0,908.1841600067662,482.74352442814586,1345.2525348057902,0.20645484753510882,94.00000000000013,0.3129386,,31.0,31.0,-99.0,14000000.0,8.55,18.06,8.167019464854707,0.0,0.3679710205623648,0.3339590615147685,0.3606182531788392,4.64,0.0,2014,wheat,NileDelta
2015-01-31,0.16213666475906408,1.9937869361913412,1467.0876401619562,0.0,959.1082451903152,507.97939497164094,1406.0858491126587,0.20988600051884498,95.20000000000013,0.3129386,,31.0,31.0,-99.0,14460000.0,6.66,20.17,6.783446127607212,0.0,0.35505888067421143,0.31983977335547786,0.3543623580895099,2.93,0.0,2014,wheat,NileDelta
