crop,year,Governorates,variety,land_type,Area_ha,Yield_tonha,Prod_ton
Irrigated wheat,2013,Gharbia,Beni Suef 3,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Beni Suef 3,Tota,NA,NA,NA
Irrigated wheat,2013,Gharbia,Suhag 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Suhag 1 ,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Suhag 1,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Suhag 1,Tota,NA,NA,NA
Irrigated wheat,2013,Gharbia,Balady,Old Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Balady,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Balady,Tota,NA,NA,NA
Irrigated wheat,2013,Gharbia,Local Broken,Old Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Local Broken,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Local Broken,Tota,NA,NA,NA
Irrigated wheat,2013,Gharbia,Seds 5,Old Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Seds 5,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Seds 5,Tota,NA,NA,NA
Irrigated wheat,2013,Gharbia,Beni Suef 4,Old Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Beni Suef 4,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Beni Suef 4,Tota,NA,NA,NA
Irrigated wheat,2013,Gharbia,Gemmeza 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Gemmeza 1,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Gemmeza 1,Tota,NA,NA,NA
Irrigated wheat,2013,Gharbia,Seds 11,Old Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Seds 11,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Seds 11,Tota,NA,NA,NA
Irrigated wheat,2013,Gharbia,Seds 22,Old Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Seds 22,New Land,NA,NA,NA
Irrigated wheat,2013,Gharbia,Seds 22,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 12,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 12,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 12,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Masr 1,Old Land,419.15999999999997,9.285714285714286,3892.2
Irrigated wheat,2013,Giza,Masr 1,New Land,52.5,7.142857142857143,375
Irrigated wheat,2013,Giza,Masr 1,Tota,471.65999999999997,9.047195013357081,4267.2
Irrigated wheat,2013,Giza,Giza 168,Old Land,5030.76,6.804588173556282,34232.25
Irrigated wheat,2013,Giza,Giza 168,New Land,1576.26,6.878116554375548,10841.699999999999
Irrigated wheat,2013,Giza,Giza 168,Tota,6607.0199999999995,6.822130097986687,45073.95
Irrigated wheat,2013,Giza,Gemmeza 11,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 11,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 11,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 5,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 5,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 5,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 95,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 95,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 95,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Masr 2,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Masr 2,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Masr 2,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 93,Old Land,2875.3199999999997,6.793696006009766,19534.05
Irrigated wheat,2013,Giza,Sakha 93,New Land,2488.08,6.836657181441111,17010.149999999998
Irrigated wheat,2013,Giza,Sakha 93,Tota,5363.4,6.813625685199687,36544.2
Irrigated wheat,2013,Giza,Sakha 94,Old Land,647.22,7.0561787336608885,4566.9
Irrigated wheat,2013,Giza,Sakha 94,New Land,721.98,7.02339399983379,5070.75
Irrigated wheat,2013,Giza,Sakha 94,Tota,1369.2,7.0388913234005255,9637.65
Irrigated wheat,2013,Giza,Gemmeza 9,Old Land,1945.02,6.793349168646081,13213.199999999999
Irrigated wheat,2013,Giza,Gemmeza 9,New Land,2259.18,7.1363503572092535,16122.3
Irrigated wheat,2013,Giza,Gemmeza 9,Tota,4204.2,6.977665191950907,29335.5
Irrigated wheat,2013,Giza,Giza 171,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 171,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 171,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 1,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 1,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Shandaweel,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Shandaweel,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Shandaweel,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 12,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 12,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 12,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 10,Old Land,712.74,7.076142772960687,5043.45
Irrigated wheat,2013,Giza,Gemmeza 10,New Land,713.5799999999999,6.913310350626419,4933.2
Irrigated wheat,2013,Giza,Gemmeza 10,Tota,1426.32,6.994678613494868,9976.65
Irrigated wheat,2013,Giza,Egaseed,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 4,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 4,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 4,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 6,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 6,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 6,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Others,Old Land,199.5,6.964661654135338,1389.45
Irrigated wheat,2013,Giza,Others,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Others,Tota,199.5,6.964661654135338,1389.45
Irrigated wheat,2013,Giza,Suhag 3,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 3s,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 3,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 3,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag ,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed21,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed21 ,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed21,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed21,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed22,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed22 ,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed22,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed22,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 12,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 12,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 12,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 15,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 15,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 15,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 7,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 7,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 7,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 5,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 5 ,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 5,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 5,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 2,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 2,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 2,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Shandaweel 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Shandaweel 1,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Shandaweel 1,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 164,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 164,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 164,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 1,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 1,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 61,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 61,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 61,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed 7,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed 7,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Egaseed 7,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 160,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 160,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 160,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 176,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 176,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Giza 176,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 69,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 69,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Sakha 69,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 7,Old Land,19.74,7.028875379939211,138.75
Irrigated wheat,2013,Giza,Gemmeza 7,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 7,Tota,19.74,7.028875379939211,138.75
Irrigated wheat,2013,Giza,Seds 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 1,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 1,Tota,5675.88,NA,NA
Irrigated wheat,2013,Giza,Seds 2,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 2,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 2,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 13,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 13,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 13,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 3,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 3,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 3,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 1 ,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 1,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Suhag 1,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Balady,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Balady,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Balady,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Local Broken,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Local Broken,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Local Broken,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 5,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 5,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 5,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 4,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 4,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Beni Suef 4,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 1,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Gemmeza 1,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 11,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 11,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 11,Tota,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 22,Old Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 22,New Land,NA,NA,NA
Irrigated wheat,2013,Giza,Seds 22,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 12,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 12,New Land,294,6.275510204081634,1845
Irrigated wheat,2013,Ismailia,Seds 12,Tota,294,6.275510204081634,1845
Irrigated wheat,2013,Ismailia,Masr 1,Old Land,4108.86,6.889575210642369,28308.3
Irrigated wheat,2013,Ismailia,Masr 1,New Land,3304.98,6.525334495216311,21566.1
Irrigated wheat,2013,Ismailia,Masr 1,Tota,7413.84,6.72720209769836,49874.4
Irrigated wheat,2013,Ismailia,Giza 168,Old Land,1782.06,5.614373253425811,10005.15
Irrigated wheat,2013,Ismailia,Giza 168,New Land,1092.84,5.855385966838696,6399
Irrigated wheat,2013,Ismailia,Giza 168,Tota,2874.9,5.7059897735573415,16404.149999999998
Irrigated wheat,2013,Ismailia,Gemmeza 11,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 11,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 11,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 5,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 5,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 5,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Sakha 95,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Sakha 95,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Sakha 95,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Masr 2,Old Land,163.79999999999998,7.500000000000001,1228.5
Irrigated wheat,2013,Ismailia,Masr 2,New Land,252.84,6.071428571428572,1535.1
Irrigated wheat,2013,Ismailia,Masr 2,Tota,416.64,6.633064516129033,2763.6
Irrigated wheat,2013,Ismailia,Sakha 93,Old Land,4103.4,5.652105570989911,23192.85
Irrigated wheat,2013,Ismailia,Sakha 93,New Land,2641.38,5.993174022669969,15830.25
Irrigated wheat,2013,Ismailia,Sakha 93,Tota,6744.78,5.785674254757013,39023.1
Irrigated wheat,2013,Ismailia,Sakha 94,Old Land,1611.54,5.559495885922782,8959.35
Irrigated wheat,2013,Ismailia,Sakha 94,New Land,1076.8799999999999,5.650768887898374,6085.2
Irrigated wheat,2013,Ismailia,Sakha 94,Tota,2688.42,5.596056419755842,15044.55
Irrigated wheat,2013,Ismailia,Gemmeza 9,Old Land,697.1999999999999,7.004302925989673,4883.4
Irrigated wheat,2013,Ismailia,Gemmeza 9,New Land,194.45999999999998,6.222616476396174,1210.05
Irrigated wheat,2013,Ismailia,Gemmeza 9,Tota,891.66,6.833826794966692,6093.45
Irrigated wheat,2013,Ismailia,Giza 171,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 171,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 171,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 1,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 1,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Shandaweel,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Shandaweel,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Shandaweel,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 12,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 12,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 12,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 10,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 10,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 10,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed,New Land,189,6.428571428571429,1215
Irrigated wheat,2013,Ismailia,Egaseed,Tota,189,6.428571428571429,1215
Irrigated wheat,2013,Ismailia,Suhag 4,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 4,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 4,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 6,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 6,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 6,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Others,Old Land,63,5.714285714285714,360
Irrigated wheat,2013,Ismailia,Others,New Land,792.9599999999999,5.130901937046005,4068.6
Irrigated wheat,2013,Ismailia,Others,Tota,855.9599999999999,5.173839899060704,4428.5999999999995
Irrigated wheat,2013,Ismailia,Suhag 3,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 3s,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 3,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 3,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag ,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed21,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed21 ,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed21,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed21,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed22,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed22 ,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed22,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed22,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 12,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 12,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 12,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 15,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 15,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 15,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 7,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 7,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 7,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 5,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 5 ,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 5,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 5,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 2,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 2,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 2,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Shandaweel 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Shandaweel 1,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Shandaweel 1,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 164,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 164,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 164,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 1,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 1,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Sakha 61,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Sakha 61,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Sakha 61,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed 7,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed 7,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Egaseed 7,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 160,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 160,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 160,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 176,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 176,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Giza 176,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Sakha 69,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Sakha 69,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Sakha 69,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 7,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 7,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 7,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 1,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 1,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 2,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 2,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 2,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 13,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 13,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 13,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 3,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 3,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 3,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 1 ,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 1,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Suhag 1,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Balady,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Balady,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Balady,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Local Broken,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Local Broken,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Local Broken,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 5,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 5,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 5,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 4,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 4,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Beni Suef 4,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 1,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 1,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Gemmeza 1,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 11,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 11,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 11,Tota,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 22,Old Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 22,New Land,NA,NA,NA
Irrigated wheat,2013,Ismailia,Seds 22,Tota,NA,NA,NA
Irrigated wheat,2013,Kafr-Elsheikh,Seds 12,Old Land,5872.44,6.533629973230888,38368.35
Irrigated wheat,2013,Kafr-Elsheikh,Seds 12,New Land,NA,NA,NA
Irrigated wheat,2013,Kafr-Elsheikh,Seds 12,Tota,5872.44,6.533629973230888,38368.35
Irrigated wheat,2013,Kafr-Elsheikh,Masr 1,Old Land,32406.36,6.062212787860161,196454.25
Irrigated wheat,2013,Kafr-Elsheikh,Masr 1,New Land,210,5.714285714285714,1200
Irrigated wheat,2013,Kafr-Elsheikh,Masr 1,Tota,32616.36,6.0599726640250475,197654.25
Irrigated wheat,2013,Kafr-Elsheikh,Giza 168,Old Land,18049.5,6.611900606665005,119341.5
Irrigated wheat,2013,Kafr-Elsheikh,Giza 168,New Land,252,5.785714285714286,1458
Irrigated wheat,2013,Kafr-Elsheikh,Giza 168,Tota,18301.5,6.600524547168265,120799.5
Irrigated wheat,2013,Kafr-Elsheikh,Gemmeza 11,Old Land,NA,NA,NA
Irrigated wheat,2013,Kafr-Elsheikh,Gemmeza 11,New Land,NA,NA,NA
Irrigated wheat,2013,Kafr-Elsheikh,Gemmeza 11,Tota,NA,NA,NA
Irrigated wheat,2013,Kafr-Elsheikh,Beni Suef 5,Old Land,NA,NA,NA
Irrigated wheat,2013,Kafr-Elsheikh,Beni Suef 5,New Land,NA,NA,NA
Irrigated wheat,2013,Kafr-Elsheikh,Beni Suef 5,Tota,NA,NA,NA
Irrigated wheat,2013,Kafr-Elsheikh,Sakha 95,Old Land,NA,NA,NA
Irrigated wheat,2013,Kafr-Elsheikh,Sakha 95,New Land,NA,NA,NA
